Jahr,Monat,Tag,Zeit,WiRi Grad,WiGe m/s,Lufttemp,Rel. Feuchte
1990,03,04,0600,227, 3.8, 99.9,999
1990,03,04,0630,235, 3.8, 99.9,999
1990,03,04,0700,238, 4.3, 99.9,999
1990,03,04,0730,231, 4.3, 99.9,999
1990,03,04,0800,244, 3.9, 99.9,999
1990,03,04,0830,249, 3.9, 99.9,999
1990,03,04,0900,268, 4.6, 99.9,999
1990,03,04,0930,269, 4.6, 99.9,999
1990,03,04,1000,265, 4.2, 99.9,999
1990,03,04,1030,264, 4.2, 99.9,999
1990,03,04,1100,271, 5.8, 99.9,999
1990,03,04,1130,277, 5.8, 99.9,999
1990,03,04,1200,282, 5.8, 99.9,999
1990,03,04,1230,283, 5.8, 99.9,999
1990,03,04,1300,285, 6.7, 99.9,999
1990,03,04,1330,286, 6.7, 99.9,999
1990,03,04,1400,294, 7.9, 99.9,999
1990,03,04,1430,295, 7.9, 99.9,999
1990,03,04,1500,295, 8.7, 99.9,999
1990,03,04,1530,287, 8.7, 99.9,999
1990,03,04,1600,285, 6.1, 99.9,999
1990,03,04,1630,283, 6.1, 99.9,999
1990,03,04,1700,285, 5.1, 99.9,999
1990,03,04,1730,282, 5.1, 99.9,999
1990,03,04,1800,288, 4.1, 99.9,999
1990,03,04,1830,282, 4.1, 99.9,999
1990,03,04,1900,279, 3.9, 99.9,999
1990,03,04,1930,273, 3.9, 99.9,999
1990,03,04,2000,273, 3.6, 99.9,999
1990,03,04,2030,273, 3.6, 99.9,999
1990,03,04,2100,277, 3.1, 99.9,999
1990,03,04,2130,279, 3.1, 99.9,999
1990,03,04,2200,284, 3.0, 99.9,999
1990,03,04,2230,286, 3.0, 99.9,999
1990,03,04,2300,267, 3.3, 99.9,999
1990,03,04,2330,262, 3.3, 99.9,999
1990,03,05,0000,277, 3.0, 99.9,999
1990,03,05,0030,267, 3.0, 99.9,999
1990,03,05,0100,238, 3.2, 99.9,999
1990,03,05,0130,222, 3.2, 99.9,999
1990,03,05,0200,219, 3.0, 99.9,999
1990,03,05,0230,209, 3.0, 99.9,999
1990,03,05,0300,206, 3.1, 99.9,999
1990,03,05,0330,202, 3.1, 99.9,999
1990,03,05,0400,197, 2.6, 99.9,999
1990,03,05,0430,192, 2.6, 99.9,999
1990,03,05,0500,209, 3.7, 99.9,999
1990,03,05,0530,219, 3.7, 99.9,999
1990,03,05,0600,246, 3.2, 99.9,999
1990,03,05,0630,258, 3.2, 99.9,999
1990,03,05,0700,264, 3.5, 99.9,999
1990,03,05,0730,273, 3.5, 99.9,999
1990,03,05,0800,280, 4.0, 99.9,999
1990,03,05,0830,276, 4.0, 99.9,999
1990,03,05,0900,275, 4.7, 99.9,999
1990,03,05,0930,281, 4.7, 99.9,999
1990,03,05,1000,279, 5.2, 99.9,999
1990,03,05,1030,281, 5.2, 99.9,999
1990,03,05,1100,288, 4.7, 99.9,999
1990,03,05,1130,295, 4.7, 99.9,999
1990,03,05,1200,288, 4.9, 99.9,999
1990,03,05,1230,279, 4.9, 99.9,999
1990,03,05,1300,268, 4.9, 99.9,999
1990,03,05,1330,260, 4.9, 99.9,999
1990,03,05,1400,280, 5.0, 99.9,999
1990,03,05,1430,287, 5.0, 99.9,999
1990,03,05,1500,274, 6.2, 99.9,999
1990,03,05,1530,274, 6.2, 99.9,999
1990,03,05,1600,279, 6.0, 99.9,999
1990,03,05,1630,275, 6.0, 99.9,999
1990,03,05,1700,274, 5.2, 99.9,999
1990,03,05,1730,273, 5.2, 99.9,999
1990,03,05,1800,269, 5.8, 99.9,999
1990,03,05,1830,264, 5.8, 99.9,999
1990,03,05,1900,270, 5.4, 99.9,999
1990,03,05,1930,272, 5.4, 99.9,999
1990,03,05,2000,280, 5.9, 99.9,999
1990,03,05,2030,289, 5.9, 99.9,999
1990,03,05,2100,291, 6.5, 99.9,999
1990,03,05,2130,294, 6.5, 99.9,999
1990,03,05,2200,288, 5.5, 99.9,999
1990,03,05,2230,286, 5.5, 99.9,999
1990,03,05,2300,277, 4.9, 99.9,999
1990,03,05,2330,272, 4.9, 99.9,999
1990,03,06,0000,256, 4.6, 99.9,999
1990,03,06,0030,238, 4.6, 99.9,999
1990,03,06,0100,231, 5.5, 99.9,999
1990,03,06,0130,228, 5.5, 99.9,999
1990,03,06,0200,232, 5.1, 99.9,999
1990,03,06,0230,262, 5.1, 99.9,999
1990,03,06,0300,252, 5.0, 99.9,999
1990,03,06,0330,258, 5.0, 99.9,999
1990,03,06,0400,260, 5.6, 99.9,999
1990,03,06,0430,255, 5.6, 99.9,999
1990,03,06,0500,249, 5.9, 99.9,999
1990,03,06,0530,235, 5.9, 99.9,999
1990,03,06,0600,228, 7.2, 99.9,999
1990,03,06,0630,229, 7.2, 99.9,999
1990,03,06,0700,234, 7.0, 99.9,999
1990,03,06,0730,243, 7.0, 99.9,999
1990,03,06,0800,252, 6.8, 99.9,999
1990,03,06,0830,251, 6.8, 99.9,999
1990,03,06,0900,245, 6.4, 99.9,999
1990,03,06,0930,245, 6.4, 99.9,999
1990,03,06,1000,251, 7.9, 99.9,999
1990,03,06,1030,247, 7.9, 99.9,999
1990,03,06,1100,242, 7.8, 99.9,999
1990,03,06,1130,250, 7.8, 99.9,999
1990,03,06,1200,257, 7.4, 99.9,999
1990,03,06,1230,263, 7.4, 99.9,999
1990,03,06,1300,266, 6.8, 99.9,999
1990,03,06,1330,276, 6.8, 99.9,999
1990,03,06,1400,283, 7.3, 99.9,999
1990,03,06,1430,284, 7.3, 99.9,999
1990,03,06,1500,267, 7.3, 99.9,999
1990,03,06,1530,266, 7.3, 99.9,999
1990,03,06,1600,275, 7.8, 99.9,999
1990,03,06,1630,270, 7.8, 99.9,999
1990,03,06,1700,270, 7.4, 99.9,999
1990,03,06,1730,276, 7.4, 99.9,999
1990,03,06,1800,279, 8.7, 99.9,999
1990,03,06,1830,285, 8.7, 99.9,999
1990,03,06,1900,289,11.4, 99.9,999
1990,03,06,1930,288,11.4, 99.9,999
1990,03,06,2000,283, 9.2, 99.9,999
1990,03,06,2030,286, 9.2, 99.9,999
1990,03,06,2100,289, 6.4, 99.9,999
1990,03,06,2130,289, 6.4, 99.9,999
1990,03,06,2200,286, 7.9, 99.9,999
1990,03,06,2230,286, 7.9, 99.9,999
1990,03,06,2300,281, 8.5, 99.9,999
1990,03,06,2330,281, 8.5, 99.9,999
1990,03,07,0000,282, 6.0, 99.9,999
1990,03,07,0030,275, 6.0, 99.9,999
1990,03,07,0100,272, 5.1, 99.9,999
1990,03,07,0130,252, 5.1, 99.9,999
1990,03,07,0200,245, 5.5, 99.9,999
1990,03,07,0230,244, 5.5, 99.9,999
1990,03,07,0300,255, 5.5, 99.9,999
1990,03,07,0330,258, 5.5, 99.9,999
1990,03,07,0400,261, 6.0, 99.9,999
1990,03,07,0430,267, 6.0, 99.9,999
1990,03,07,0500,270, 5.7, 99.9,999
1990,03,07,0530,276, 5.7, 99.9,999
1990,03,07,0600,271, 5.1, 99.9,999
1990,03,07,0630,272, 5.1, 99.9,999
1990,03,07,0700,270, 4.2, 99.9,999
1990,03,07,0730,263, 4.2, 99.9,999
1990,03,07,0800,256, 4.0, 99.9,999
1990,03,07,0830,261, 4.0, 99.9,999
1990,03,07,0900,265, 3.4, 99.9,999
1990,03,07,0930,259, 3.4, 99.9,999
1990,03,07,1000,246, 3.5, 99.9,999
1990,03,07,1030,235, 3.5, 99.9,999
1990,03,07,1100,259, 3.9, 99.9,999
1990,03,07,1130,253, 3.9, 99.9,999
1990,03,07,1200,247, 4.4, 99.9,999
1990,03,07,1230,217, 4.4, 99.9,999
1990,03,07,1300,223, 4.2, 99.9,999
1990,03,07,1330,241, 4.2, 99.9,999
1990,03,07,1400,244, 3.9, 99.9,999
1990,03,07,1430,256, 3.9, 99.9,999
1990,03,07,1500,266, 4.0, 99.9,999
1990,03,07,1530,262, 4.0, 99.9,999
1990,03,07,1600,268, 4.8, 99.9,999
1990,03,07,1630,266, 4.8, 99.9,999
1990,03,07,1700,272, 3.5, 99.9,999
1990,03,07,1730,276, 3.5, 99.9,999
1990,03,07,1800,274, 4.0, 99.9,999
1990,03,07,1830,269, 4.0, 99.9,999
1990,03,07,1900,272, 3.7, 99.9,999
1990,03,07,1930,273, 3.7, 99.9,999
1990,03,07,2000,274, 2.5, 99.9,999
1990,03,07,2030,279, 2.5, 99.9,999
1990,03,07,2100,273, 1.7, 99.9,999
1990,03,07,2130,244, 1.7, 99.9,999
1990,03,07,2200,211, 1.7, 99.9,999
1990,03,07,2230,181, 1.7, 99.9,999
1990,03,07,2300,170, 1.7, 99.9,999
1990,03,07,2330,149, 1.7, 99.9,999
1990,03,08,0000,152, 1.3, 99.9,999
1990,03,08,0030,148, 1.3, 99.9,999
1990,03,08,0100,140, 1.3, 99.9,999
1990,03,08,0130,127, 1.3, 99.9,999
1990,03,08,0200,129, 1.3, 99.9,999
1990,03,08,0230,128, 1.3, 99.9,999
1990,03,08,0300,127, 1.6, 99.9,999
1990,03,08,0330,122, 1.6, 99.9,999
1990,03,08,0400,128, 2.0, 99.9,999
1990,03,08,0430,125, 2.0, 99.9,999
1990,03,08,0500,135, 2.3, 99.9,999
1990,03,08,0530,141, 2.3, 99.9,999
1990,03,08,0600,144, 2.8, 99.9,999
1990,03,08,0630,174, 2.8, 99.9,999
1990,03,08,0700,196, 3.3, 99.9,999
1990,03,08,0730,187, 3.3, 99.9,999
1990,03,08,0800,178, 3.6, 99.9,999
1990,03,08,0830,188, 3.6, 99.9,999
1990,03,08,0900,195, 4.2, 99.9,999
1990,03,08,0930,207, 4.2, 99.9,999
1990,03,08,1000,224, 5.8, 99.9,999
1990,03,08,1030,226, 5.8, 99.9,999
1990,03,08,1100,244, 5.0, 99.9,999
1990,03,08,1130,238, 5.0, 99.9,999
1990,03,08,1200,222, 4.3, 99.9,999
1990,03,08,1230,197, 4.3, 99.9,999
1990,03,08,1300,226, 4.2, 99.9,999
1990,03,08,1330,235, 4.2, 99.9,999
1990,03,08,1400,248, 5.6, 99.9,999
1990,03,08,1430,251, 5.6, 99.9,999
1990,03,08,1500,249, 5.6, 99.9,999
1990,03,08,1530,254, 5.6, 99.9,999
1990,03,08,1600,259, 5.2, 99.9,999
1990,03,08,1630,264, 5.2, 99.9,999
1990,03,08,1700,270, 5.0, 99.9,999
1990,03,08,1730,276, 5.0, 99.9,999
1990,03,08,1800,283, 4.5, 99.9,999
1990,03,08,1830,286, 4.5, 99.9,999
1990,03,08,1900,290, 4.5, 99.9,999
1990,03,08,1930,296, 4.5, 99.9,999
1990,03,08,2000,289, 5.4, 99.9,999
1990,03,08,2030,284, 5.4, 99.9,999
1990,03,08,2100,275, 6.0, 99.9,999
1990,03,08,2130,267, 6.0, 99.9,999
1990,03,08,2200,261, 6.4, 99.9,999
1990,03,08,2230,257, 6.4, 99.9,999
1990,03,08,2300,247, 6.8, 99.9,999
1990,03,08,2330,244, 6.8, 99.9,999
1990,03,09,0000,275, 8.9, 99.9,999
1990,03,09,0030,242, 8.9, 99.9,999
1990,03,09,0100,236, 8.6, 99.9,999
1990,03,09,0130,232, 8.6, 99.9,999
1990,03,09,0200,222, 7.9, 99.9,999
1990,03,09,0230,218, 7.9, 99.9,999
1990,03,09,0300,214, 8.0, 99.9,999
1990,03,09,0330,213, 8.0, 99.9,999
1990,03,09,0400,214, 8.0, 99.9,999
1990,03,09,0430,224, 8.0, 99.9,999
1990,03,09,0500,232, 7.3, 99.9,999
1990,03,09,0530,257, 7.3, 99.9,999
1990,03,09,0600,271, 7.8, 99.9,999
1990,03,09,0630,289, 7.8, 99.9,999
1990,03,09,0700,286, 7.8, 99.9,999
1990,03,09,0730,279, 7.8, 99.9,999
1990,03,09,0800,277, 8.5, 99.9,999
1990,03,09,0830,269, 8.5, 99.9,999
1990,03,09,0900,273,10.1, 99.9,999
1990,03,09,0930,280,10.1, 99.9,999
1990,03,09,1000,270, 8.9, 99.9,999
1990,03,09,1030,265, 8.9, 99.9,999
1990,03,09,1100,276,11.7, 99.9,999
1990,03,09,1130,292,11.7, 99.9,999
1990,03,09,1200,286,11.5, 99.9,999
1990,03,09,1230,281,11.5, 99.9,999
1990,03,09,1300,281,11.9, 99.9,999
1990,03,09,1330,281,11.9, 99.9,999
1990,03,09,1400,285,11.5, 99.9,999
1990,03,09,1430,281,11.5, 99.9,999
1990,03,09,1500,292,11.4, 99.9,999
1990,03,09,1530,299,11.4,  8.5,999
1990,03,09,1600,298,12.0,  8.3,999
1990,03,09,1630,304,12.0,  8.2,999
1990,03,09,1700,301,11.9,  7.9,999
1990,03,09,1730,304,11.9,  7.0,999
1990,03,09,1800,301,11.3,  6.4,999
1990,03,09,1830,303,11.3,  6.2,999
1990,03,09,1900,301,11.8,  6.4,999
1990,03,09,1930,305,11.8,  5.7,999
1990,03,09,2000,301,12.0,  5.6,999
1990,03,09,2030,301,12.0,  5.1,999
1990,03,09,2100,301,11.3,  4.9,999
1990,03,09,2130,298,11.3,  4.6,999
1990,03,09,2200,295, 9.7,  4.2,999
1990,03,09,2230,298, 9.7,  3.9,999
1990,03,09,2300,295, 9.6,  4.2,999
1990,03,09,2330,298, 9.6,  4.0,999
1990,03,10,0000,296, 8.2,  4.0,999
1990,03,10,0030,295, 8.2,  3.8,999
1990,03,10,0100,293, 8.2,  3.7,999
1990,03,10,0130,289, 8.2,  3.5,999
1990,03,10,0200,285, 7.7,  3.6,999
1990,03,10,0230,282, 7.7,  3.6,999
1990,03,10,0300,288, 6.4,  3.5,999
1990,03,10,0330,288, 6.4,  3.5,999
1990,03,10,0400,285, 5.4,  3.6,999
1990,03,10,0430,286, 5.4,  3.5,999
1990,03,10,0500,289, 4.9,  3.3,999
1990,03,10,0530,297, 4.9,  3.6,999
1990,03,10,0600,285, 5.9,  4.0,999
1990,03,10,0630,282, 5.9,  4.0,999
1990,03,10,0700,284, 6.6,  4.0,999
1990,03,10,0730,292, 6.6,  3.8,999
1990,03,10,0800,271, 6.9,  4.0,999
1990,03,10,0830,266, 6.9,  4.2,999
1990,03,10,0900,270, 6.4,  4.4,999
1990,03,10,0930,271, 6.4,  4.7,999
1990,03,10,1000,279, 8.7,  4.9,999
1990,03,10,1030,276, 8.7,  5.2,999
1990,03,10,1100,277, 9.1,  5.4,999
1990,03,10,1130,278, 9.1,  5.9,999
1990,03,10,1200,279, 7.9,  6.2,999
1990,03,10,1230,274, 7.9,  6.4,999
1990,03,10,1300,273, 8.9,  6.5,999
1990,03,10,1330,285, 8.9,  6.6,999
1990,03,10,1400,283, 8.0,  6.9,999
1990,03,10,1430,279, 8.0,  7.1,999
1990,03,10,1500,267, 8.3,  7.3,999
1990,03,10,1530,262, 8.3,  7.4,999
1990,03,10,1600,266, 8.2,  7.5,999
1990,03,10,1630,263, 8.2,  7.4,999
1990,03,10,1700,254, 6.3,  7.4,999
1990,03,10,1730,253, 6.3,  7.5,999
1990,03,10,1800,256, 7.1,  7.5,999
1990,03,10,1830,251, 7.1,  7.6,999
1990,03,10,1900,225, 7.1,  7.6,999
1990,03,10,1930,233, 7.1,  7.7,999
1990,03,10,2000,245, 7.1,  7.6,999
1990,03,10,2030,244, 7.1,  7.7,999
1990,03,10,2100,243, 7.1,  7.7,999
1990,03,10,2130,241, 7.1,  7.8,999
1990,03,10,2200,244, 7.3,  8.1,999
1990,03,10,2230,251, 7.3,  8.0,999
1990,03,10,2300,256, 7.5,  8.0,999
1990,03,10,2330,257, 7.5,  8.1,999
1990,03,11,0000,253, 7.4,  8.3,999
1990,03,11,0030,254, 7.4,  8.4,999
1990,03,11,0100,253, 6.8,  8.3,999
1990,03,11,0130,253, 6.8,  8.0,999
1990,03,11,0200,250, 6.0,  7.5,999
1990,03,11,0230,240, 6.0,  7.5,999
1990,03,11,0300,248, 5.5,  7.3,999
1990,03,11,0330,250, 5.5,  7.2,999
1990,03,11,0400,256, 5.5,  7.2,999
1990,03,11,0430,257, 5.5,  6.9,999
1990,03,11,0500,258, 5.7,  6.5,999
1990,03,11,0530,262, 5.7,  6.4,999
1990,03,11,0600,260, 5.7,  6.5,999
1990,03,11,0630,255, 5.7,  6.5,999
1990,03,11,0700,247, 6.1,  6.7,999
1990,03,11,0730,232, 6.1,  6.8,999
1990,03,11,0800,232, 4.9,  6.8,999
1990,03,11,0830,230, 4.9,  7.0,999
1990,03,11,0900,216, 4.3,  7.1,999
1990,03,11,0930,198, 4.3,  6.8,999
1990,03,11,1000,203, 4.0,  7.1,999
1990,03,11,1030,195, 4.0,  8.2,999
1990,03,11,1100,171, 4.0,  8.6,999
1990,03,11,1130,196, 4.0,  9.7,999
1990,03,11,1200,207, 3.5, 12.1,999
1990,03,11,1230,209, 3.5, 13.0,999
1990,03,11,1300,221, 3.5, 13.9,999
1990,03,11,1330,224, 3.5, 13.9,999
1990,03,11,1400,224, 3.9, 15.2,999
1990,03,11,1430,232, 3.9, 15.6,999
1990,03,11,1500,241, 3.5, 16.0,999
1990,03,11,1530,242, 3.5, 15.2,999
1990,03,11,1600,257, 3.9, 15.2,999
1990,03,11,1630,265, 3.9, 15.2,999
1990,03,11,1700,272, 4.9, 15.1,999
1990,03,11,1730,270, 4.9, 14.6,999
1990,03,11,1800,270, 5.6, 13.5,999
1990,03,11,1830,271, 5.6, 12.9,999
1990,03,11,1900,276, 5.5, 12.3,999
1990,03,11,1930,275, 5.5, 12.5,999
1990,03,11,2000,273, 5.0, 12.2,999
1990,03,11,2030,277, 5.0, 11.8,999
1990,03,11,2100,276, 4.9, 11.8,999
1990,03,11,2130,277, 4.9, 11.4,999
1990,03,11,2200,279, 5.3, 11.1,999
1990,03,11,2230,280, 5.3, 10.3,999
1990,03,11,2300,283, 5.2, 10.6,999
1990,03,11,2330,282, 5.2, 10.6,999
1990,03,12,0000,302, 4.6, 10.7,999
1990,03,12,0030,303, 4.6, 10.5,999
1990,03,12,0100,286, 3.8,  9.6,999
1990,03,12,0130,268, 3.8,  9.2,999
1990,03,12,0200,282, 3.9,  9.5,999
1990,03,12,0230,281, 3.9,  9.4,999
1990,03,12,0300,286, 4.1,  9.8,999
1990,03,12,0330,296, 4.1,  9.6,999
1990,03,12,0400,297, 3.7,  9.3,999
1990,03,12,0430,298, 3.7,  9.0,999
1990,03,12,0500,298, 3.0,  8.8,999
1990,03,12,0530,310, 3.0,  9.0,999
1990,03,12,0600,327, 2.6,  8.7,999
1990,03,12,0630,326, 2.6,  8.9,999
1990,03,12,0700,311, 3.0,  8.4,999
1990,03,12,0730,295, 3.0,  8.4,999
1990,03,12,0800,283, 3.2,  8.4,999
1990,03,12,0830,284, 3.2,  8.8,999
1990,03,12,0900,288, 3.2,  9.3,999
1990,03,12,0930,295, 3.2,  9.8,999
1990,03,12,1000,301, 4.0,  9.8,999
1990,03,12,1030,301, 4.0,  9.9,999
1990,03,12,1100,308, 4.4,  9.9,999
1990,03,12,1130,311, 4.4, 10.4,999
1990,03,12,1200,307, 4.4, 10.9,999
1990,03,12,1230,306, 4.4, 11.4,999
1990,03,12,1300,312, 5.5, 12.1,999
1990,03,12,1330,312, 5.5, 12.7,999
1990,03,12,1400,311, 5.0, 12.5,999
1990,03,12,1430,307, 5.0, 13.0,999
1990,03,12,1500,306, 4.6, 12.6,999
1990,03,12,1530,302, 4.6, 12.6,999
1990,03,12,1600,306, 4.0, 11.7,999
1990,03,12,1630,302, 4.0, 12.0,999
1990,03,12,1700,304, 4.5, 11.8,999
1990,03,12,1730,314, 4.5, 12.0,999
1990,03,12,1800,320, 3.8, 10.9,999
1990,03,12,1830,333, 3.8, 10.0,999
1990,03,12,1900,341, 3.3, 10.1,999
1990,03,12,1930,350, 3.3,  9.6,999
1990,03,12,2000,360, 3.6,  8.6,999
1990,03,12,2030,360, 3.6,  8.7,999
1990,03,12,2100,360, 3.7,  7.7,999
1990,03,12,2130,8, 3.7,  7.0,999
1990,03,12,2200,12, 5.3,  6.6,999
1990,03,12,2230,12, 5.3,  6.3,999
1990,03,12,2300,13, 5.8,  6.2,999
1990,03,12,2330,19, 5.8,  5.6,999
1990,03,13,0000,35, 5.0,  5.4,999
1990,03,13,0030,45, 5.0,  4.7,999
1990,03,13,0100,57, 4.2,  3.3,999
1990,03,13,0130,73, 4.2,  3.3,999
1990,03,13,0200,93, 6.0,  2.8,999
1990,03,13,0230,96, 6.0,  3.4,999
1990,03,13,0300,92, 5.1,  3.1,999
1990,03,13,0330,92, 5.1,  2.9,999
1990,03,13,0400,92, 5.3,  2.5,999
1990,03,13,0430,95, 5.3,  3.0,999
1990,03,13,0500,93, 5.9,  3.0,999
1990,03,13,0530,97, 5.9,  2.9,999
1990,03,13,0600,99, 6.6,  2.9,999
1990,03,13,0630,105, 6.6,  2.6,999
1990,03,13,0700,108, 7.2,  2.3,999
1990,03,13,0730,115, 7.2,  2.9,999
1990,03,13,0800,115, 7.8,  3.5,999
1990,03,13,0830,114, 7.8,  4.2,999
1990,03,13,0900,108, 6.2,  5.2,999
1990,03,13,0930,105, 6.2,  6.2,999
1990,03,13,1000,101, 5.4,  7.4,999
1990,03,13,1030,97, 5.4,  8.5,999
1990,03,13,1100,95, 3.1,  9.7,999
1990,03,13,1130,100, 3.1,  9.9,999
1990,03,13,1200,95, 2.8, 10.4,999
1990,03,13,1230,88, 2.8, 11.2,999
1990,03,13,1300,83, 3.2, 11.2,999
1990,03,13,1330,87, 3.2, 12.2,999
1990,03,13,1400,92, 4.2, 12.2,999
1990,03,13,1430,92, 4.2, 13.0,999
1990,03,13,1500,89, 4.4, 12.1,999
1990,03,13,1530,90, 4.4, 11.8,999
1990,03,13,1600,89, 4.3, 11.2,999
1990,03,13,1630,83, 4.3, 10.9,999
1990,03,13,1700,80, 3.6, 10.4,999
1990,03,13,1730,80, 3.6,  9.6,999
1990,03,13,1800,79, 4.8,  8.7,999
1990,03,13,1830,83, 4.8,  7.8,999
1990,03,13,1900,87, 5.7,  7.6,999
1990,03,13,1930,95, 5.7,  7.6,999
1990,03,13,2000,101, 6.9,  8.1,999
1990,03,13,2030,103, 6.9,  7.7,999
1990,03,13,2100,102, 6.7,  7.9,999
1990,03,13,2130,106, 6.7,  7.8,999
1990,03,13,2200,108, 5.9,  7.5,999
1990,03,13,2230,108, 5.9,  7.2,999
1990,03,13,2300,102, 3.9,  6.7,999
1990,03,13,2330,111, 3.9,  6.8,999
1990,03,14,0000,117, 2.7,  6.6,999
1990,03,14,0030,112, 2.7,  7.0,999
1990,03,14,0100,144, 2.1,  7.4,999
1990,03,14,0130,193, 2.1,  7.1,999
1990,03,14,0200,234, 3.1,  7.1,999
1990,03,14,0230,263, 3.1,  7.8,999
1990,03,14,0300,275, 2.8,  7.7,999
1990,03,14,0330,272, 2.8,  7.6,999
1990,03,14,0400,274, 3.0,  7.7,999
1990,03,14,0430,276, 3.0,  6.8,999
1990,03,14,0500,264, 2.8,  5.8,999
1990,03,14,0530,244, 2.8,  6.3,999
1990,03,14,0600,261, 2.9,  6.1,999
1990,03,14,0630,257, 2.9,  5.5,999
1990,03,14,0700,238, 2.7,  5.4,999
1990,03,14,0730,230, 2.7,  5.8,999
1990,03,14,0800,250, 2.5,  5.9,999
1990,03,14,0830,262, 2.5,  6.1,999
1990,03,14,0900,275, 3.3,  6.9,999
1990,03,14,0930,282, 3.3,  7.0,999
1990,03,14,1000,296, 3.0,  6.9,999
1990,03,14,1030,301, 3.0,  7.5,999
1990,03,14,1100,298, 3.0,  7.2,999
1990,03,14,1130,313, 3.0,  8.1,999
1990,03,14,1200,310, 3.3,  8.3,999
1990,03,14,1230,317, 3.3,  8.4,999
1990,03,14,1300,333, 3.8,  8.6,999
1990,03,14,1330,326, 3.8,  9.2,999
1990,03,14,1400,319, 3.4,  9.2,999
1990,03,14,1430,317, 3.4,  9.1,999
1990,03,14,1500,314, 3.5,  9.6,999
1990,03,14,1530,305, 3.5,  9.5,999
1990,03,14,1600,295, 3.1, 10.1,999
1990,03,14,1630,295, 3.1,  9.9,999
1990,03,14,1700,301, 2.2,  9.9,999
1990,03,14,1730,312, 2.2, 10.0,999
1990,03,14,1800,360, 1.9,  8.9,999
1990,03,14,1830,79, 1.9,  7.2,999
1990,03,14,1900,90, 2.1,  6.5,999
1990,03,14,1930,97, 2.1,  6.4,999
1990,03,14,2000,97, 2.0,  6.4,999
1990,03,14,2030,104, 2.0,  6.1,999
1990,03,14,2100,112, 2.0,  5.8,999
1990,03,14,2130,120, 2.0,  6.0,999
1990,03,14,2200,124, 1.2,  6.2,999
1990,03,14,2230,131, 1.2,  6.1,999
1990,03,14,2300,138, 1.2,  6.1,999
1990,03,14,2330,143, 1.2,  5.6,999
1990,03,15,0000,137, 1.3,  5.7,999
1990,03,15,0030,137, 1.3,  6.0,999
1990,03,15,0100,141, 0.9,  5.8,999
1990,03,15,0130,139, 0.9,  5.5,999
1990,03,15,0200,102, 2.0,  5.3,999
1990,03,15,0230,91, 2.0,  5.1,999
1990,03,15,0300,99, 3.1,  4.7,999
1990,03,15,0330,93, 3.1,  4.4,999
1990,03,15,0400,91, 3.3,  4.3,999
1990,03,15,0430,89, 3.3,  4.6,999
1990,03,15,0500,89, 3.9,  4.6,999
1990,03,15,0530,93, 3.9,  4.3,999
1990,03,15,0600,97, 5.0,  4.4,999
1990,03,15,0630,108, 5.0,  4.3,999
1990,03,15,0700,114, 5.5,  4.3,999
1990,03,15,0730,111, 5.5,  5.2,999
1990,03,15,0800,107, 5.6,  5.9,999
1990,03,15,0830,99, 5.6,  6.7,999
1990,03,15,0900,105, 5.1,  7.4,999
1990,03,15,0930,102, 5.1,  8.2,999
1990,03,15,1000,104, 5.4,  9.0,999
1990,03,15,1030,102, 5.4,  9.5,999
1990,03,15,1100,104, 3.3, 10.2,999
1990,03,15,1130,106, 3.3, 11.2,999
1990,03,15,1200,103, 3.3, 11.6,999
1990,03,15,1230,99, 3.3, 11.9,999
1990,03,15,1300,95, 3.6, 12.4,999
1990,03,15,1330,84, 3.6, 12.9,999
1990,03,15,1400,102, 3.0, 13.5,999
1990,03,15,1430,99, 3.0, 13.3,999
1990,03,15,1500,80, 1.9, 13.5,999
1990,03,15,1530,87, 1.9, 12.5,999
1990,03,15,1600,89, 1.4, 12.4,999
1990,03,15,1630,91, 1.4, 12.0,999
1990,03,15,1700,92, 2.0, 11.9,999
1990,03,15,1730,95, 2.0, 11.8,999
1990,03,15,1800,99, 2.7,  9.9,999
1990,03,15,1830,106, 2.7,  8.7,999
1990,03,15,1900,108, 3.6,  8.3,999
1990,03,15,1930,108, 3.6,  7.6,999
1990,03,15,2000,109, 4.3,  7.8,999
1990,03,15,2030,104, 4.3,  7.8,999
1990,03,15,2100,104, 4.2,  7.5,999
1990,03,15,2130,99, 4.2,  7.3,999
1990,03,15,2200,97, 4.9,  7.2,999
1990,03,15,2230,93, 4.9,  7.2,999
1990,03,15,2300,94, 5.0,  7.1,999
1990,03,15,2330,99, 5.0,  7.4,999
1990,03,16,0000,117, 5.0,  7.2,999
1990,03,16,0030,105, 5.0,  6.9,999
1990,03,16,0100,111, 4.9,  7.0,999
1990,03,16,0130,111, 4.9,  6.9,999
1990,03,16,0200,111, 4.8,  6.6,999
1990,03,16,0230,112, 4.8,  6.5,999
1990,03,16,0300,121, 4.4,  6.2,999
1990,03,16,0330,127, 4.4,  5.9,999
1990,03,16,0400,121, 3.4,  5.8,999
1990,03,16,0430,124, 3.4,  5.4,999
1990,03,16,0500,127, 2.3,  5.4,999
1990,03,16,0530,122, 2.3,  5.3,999
1990,03,16,0600,123, 2.9,  5.5,999
1990,03,16,0630,121, 2.9,  4.4,999
1990,03,16,0700,120, 5.5,  5.2,999
1990,03,16,0730,120, 5.5,  5.1,999
1990,03,16,0800,118, 4.3,  5.8,999
1990,03,16,0830,114, 4.3,  7.5,999
