,Datum ,NO (Âµg/mÂ³),NO2 (Âµg/mÂ³),Ozon (Âµg/mÂ³),Temperatur (Â°C),Globalstrahlung (W/mÂ²),Niederschlag (mm),Windrichtung (Â°),Windgeschwindigkeit (m/s),Unnamed: 9,Unnamed: 10,NO (Âµg/mÂ³).1,NO Max,NO2 (Âµg/mÂ³).1,NO2 Max,Ozon (Âµg/mÂ³).1,Ozon Max,Temperatur (Â°C).1,Globalstrahlung (W/mÂ²).1,Niederschlag (mm).1,Temperatur (Â°C).2,Temperatur (Â°C).3,Ozon-8h-Mittel 12-20h,Unnamed: 23,Wind-G mittel (m/s),Wind-G Max,NO2 (ppb)
98,2020-03-01 01:00:00,12.2,40.2,0.1,3.2,8.0,0.0,164.0,2.1,,4/8/2020,6.17291666666667,32.3,24.625,59.4,86.363829787234,136.4,17.7270833333333,11808.0,0.0,23.8,10.0,120.4,0.4,1.37916666666667,2.9,19.81237217527408
99,2020-03-01 01:30:00,11.2,39.9,0.2,3.3,8.0,0.0,167.0,2.0,,4/9/2020,3.34255319148936,16.6,23.5553191489362,49.5,90.2829787234043,141.3,16.85625,11235.0,0.0,24.1,9.6,127.3,0.4,1.20625,2.4,19.671634453514528
100,2020-03-01 02:00:00,10.3,39.1,0.3,3.2,8.0,0.0,166.0,1.7,,4/10/2020,1.56458333333333,5.9,12.1270833333333,30.2,88.6148936170213,129,17.775,12284.0,0.0,23.6,10.2,110,0.4,1.49791666666667,3.2,19.270242588388474
101,2020-03-01 02:30:00,9.5,39.3,0.0,3.2,8.0,0.0,155.0,1.6,,4/11/2020,3.08541666666667,14.6,16.01875,34.4,73.2595744680851,114.1,16.34375,12481.0,0.0,23.1,8.5,103.9,0.4,1.28958333333333,2.3,19.368811604185854
102,2020-03-01 03:00:00,5.6,40.3,0.7,3.7,8.0,0.0,157.0,1.7,,4/12/2020,0.959574468085106,6.9,10.6382978723404,27.2,86.5808510638298,127.4,17.3,10609.0,0.165,24.5,10.7,116.6,0.4,1.0375,2.9,19.89759237465671
103,2020-03-01 03:30:00,2.8,40.8,,4.2,8.0,0.0,160.0,1.5,,4/13/2020,0.964583333333333,4.5,8.66458333333333,16.3,69.9765957446809,84.3,11.74375,6241.0,0.005,16.1,7.1,96,0.3,1.71666666666667,4.1,20.18084231013743
104,2020-03-01 04:00:00,1.9,39.5,2.0,4.3,8.0,0.0,157.0,1.4,,4/14/2020,5.25208333333333,34.6,13.46875,52.6,73.0021276595745,94.2,6.9375,10787.0,0.005,11.4,1.4,91.2,0.4,1.48541666666667,2.9,19.544869741322053
105,2020-03-01 04:30:00,0.9,36.5,4.7,4.5,8.0,0.0,158.0,2.1,,4/15/2020,1.48085106382979,24.4,11.5553191489362,47.2,79.9744680851064,103,11.4520833333333,12656.0,0.0,19.1,2.3,98.6,0.7,1.22291666666667,2.7,18.073468140387888
106,2020-03-01 05:00:00,0.6,36.5,5.2,4.7,8.0,0.0,157.0,2.1,,4/16/2020,2.5125,30.8,19.9875,59.4,75.5936170212766,123.4,16.0333333333333,11788.0,0.0,24.4,6.5,111.8,0.9,1.10625,1.9,18.086487026136414
107,2020-03-01 05:30:00,1.0,38.7,3.9,4.9,8.0,0.0,156.0,1.8,,4/17/2020,2.125,7,17.1291666666667,34.3,79.9170212765957,119.9,17.825,12165.0,0.0,25.4,10.7,107.9,1.2,0.979166666666667,1.7,19.190435035341014
108,2020-03-01 06:00:00,1.8,36.2,7.1,5.0,8.0,0.0,159.0,1.7,,4/18/2020,1.04042553191489,3.2,14.1404255319149,24.4,74.968085106383,114.4,18.3854166666667,9904.0,0.0,25.3,12.6,102.2,1.6,1.15625,2.7,17.957198790199538
109,2020-03-01 06:30:00,2.2,34.9,8.8,5.3,8.0,0.0,156.0,1.7,,4/19/2020,0.9,4.1,9.8875,24.7,70.9914893617021,105.8,15.64375,9464.0,0.0,21.2,10.7,98,2.2,1.9875,4.5,17.33099930274058
110,2020-03-01 07:00:00,0.9,33.4,10.6,5.5,8.0,0.0,157.0,1.8,,4/20/2020,1.01702127659575,7.2,6.67021276595745,16,95.0347826086957,107.8,15.6166666666667,13489.0,0.0,20.3,11.4,104,2.9,2.5375,5.1,16.59802711805367
111,2020-03-01 07:30:00,1.3,33.5,11.1,5.8,8.0,0.0,159.0,1.7,,4/21/2020,0.565957446808511,3.8,5.66595744680851,13.4,104.040425531915,119.5,16.68125,13523.0,0.0,22.6,11.1,115.9,3.7,2.47916666666667,5.1,16.66564507054069
112,2020-03-01 08:00:00,3.4,35.1,10.7,5.9,8.0,0.0,159.0,1.4,,4/22/2020,0.679166666666667,4.8,7.16458333333334,15.8,104.525531914894,120.5,17.86875,13972.0,0.0,23.7,12.2,114.8,4.4,2.42083333333333,6.1,17.467875944000742
113,2020-03-01 08:30:00,2.5,33.9,11.6,5.9,9.0,0.0,160.0,1.9,,4/23/2020,0.70625,7.3,8.55625,26.2,108.236170212766,128.2,17.8083333333333,13927.0,0.0,23.6,12.9,122.9,5.1,1.78333333333333,4.5,16.870683604034905
114,2020-03-01 09:00:00,3.5,32.5,13.9,6.1,14.0,0.0,165.0,1.5,,4/24/2020,1.9936170212766,8.3,20.031914893617,34.4,98.1595744680851,158,16.5208333333333,12154.0,0.0,24.3,8.3,138.6,6.1,1.4375,3.1,16.185551365951305
115,2020-03-01 09:30:00,3.1,30.6,15.8,6.1,22.0,0.0,164.0,1.4,,4/25/2020,1.92291666666667,5.7,13.9625,32.1,82.5595744680851,107.6,13.4229166666667,14343.0,0.0,18.9,8.1,107.2,7.1,1.81041666666667,3.3,15.239319132249538
116,2020-03-01 10:00:00,4.8,31.7,13.6,6.0,26.0,0.0,155.0,1.4,,4/26/2020,1.07916666666667,6.2,12.1041666666667,28.7,85.363829787234,128.8,14.6625,14231.0,0.0,21.5,6.8,118.6,8,1.12083333333333,2.0,15.781484387315274
117,2020-03-01 10:30:00,3.9,29.5,14.5,6.0,59.0,0.0,155.0,1.4,,4/27/2020,1.64893617021277,6.5,13.468085106383,24.1,83.9446808510638,118.9,17.0145833333333,13979.0,0.0,23.9,9.7,111.2,8.9,1.25,2.3,14.686239414063111
118,2020-03-01 11:00:00,5.4,29.0,16.1,6.4,73.0,0.0,156.0,1.5,,4/28/2020,1.83958333333333,8.9,14.39375,27.2,66.8787234042553,86.2,15.5875,5772.0,0.18,18.5,11.9,91,10,1.34375,3.5,14.458007646437453
119,2020-03-01 11:30:00,6.1,27.0,19.4,6.8,72.0,0.0,159.0,1.5,,4/29/2020,2.15208333333333,11.3,12.6541666666667,30.9,65.736170212766,87.7,15.1416666666667,8193.0,0.0,19.5,12.4,83.8,10.6,1.34791666666667,2.2,13.480164488092866
120,2020-03-01 12:00:00,3.3,27.0,18.8,6.9,41.0,0.0,157.0,1.4,,4/30/2020,1.34042553191489,9.1,12.4617021276596,25.3,59.568085106383,73.7,13.1125,3983.0,7.75,15.4,11.6,76.2,11.6,1.52291666666667,2.4,13.48497969241081
121,2020-03-01 12:30:00,3.9,26.5,17.8,6.8,38.0,0.0,150.0,1.3,,5/1/2020,0.270833333333333,2.9,6.74583333333333,11.7,63.7553191489362,78.6,11.35,4935.0,4.38,14.5,9.8,67.9,12.4,1.50833333333333,3.4,13.230531812387442
122,2020-03-01 13:00:00,4.4,29.0,17.4,7.1,56.0,0.0,156.0,1.3,,5/2/2020,1.38541666666667,3.9,8.98958333333333,15.4,66.7063829787234,93.8,10.7770833333333,9408.0,0.01,14.7,7.2,89.2,13.2,1.81875,4.9,14.49421084927239
123,2020-03-01 13:30:00,3.5,25.9,24.3,7.7,50.0,0.0,172.0,1.4,,5/3/2020,0.71063829787234,3,8.5,12.5,72.0765957446809,112.8,12.4458333333333,12665.0,0.0,18.3,5.7,105.7,14.5,1.1,1.7,12.972543865485875
124,2020-03-01 14:00:00,1.9,17.9,37.6,8.0,36.0,0.0,194.0,1.9,,5/4/2020,2.99583333333333,7.9,13.4229166666667,30.4,62.1914893617021,76.7,14.3208333333333,9246.0,0.0,18.7,11.2,89.7,16.4,1.59166666666667,3.7,8.975157415716938
125,2020-03-01 14:30:00,1.8,17.6,37.4,7.5,45.0,0.0,179.0,2.1,,5/5/2020,4.17291666666667,16.4,13.66875,33,72.3531914893617,101.5,12.5354166666667,11232.0,0.0,17.2,8.4,93.4,18.2,1.42291666666667,3.2,8.809041783792797
126,2020-03-01 15:00:00,1.2,18.1,36.5,7.4,31.0,0.0,188.0,1.9,,5/6/2020,0.951063829787234,8.1,7.13829787234043,25.9,92.9787234042553,108.1,13.3916666666667,15654.0,0.0,18.6,9.0,102.6,19.8,2.10416666666667,3.5,9.056070682348516
127,2020-03-01 15:30:00,1.2,19.2,34.5,7.4,28.0,0.0,178.0,1.7,,5/7/2020,3.42708333333333,18.7,18.4375,35.6,83.3638297872341,127.2,15.2375,15590.0,0.0,23.0,6.2,118.6,21.2,0.964583333333334,1.9,9.606439618844833
128,2020-03-01 16:00:00,1.2,21.5,31.2,7.4,28.0,0.0,172.0,1.8,,5/8/2020,3.86458333333333,14.3,24.09375,46.9,93.995744680851,149,18.0541666666667,14569.0,0.0,25.1,10.1,138.5,22.5,1.13125,2.4,10.757211031518954
129,2020-03-01 16:30:00,1.7,24.1,27.8,7.5,16.0,0.0,167.0,1.4,,5/9/2020,3.36382978723404,10.7,23.8978723404255,43.3,68.5170212765957,117.8,16.8604166666667,6101.0,0.38,20.0,14.4,118.2,23.5,0.989583333333333,2.7,12.062381078943547
130,2020-03-01 17:00:00,1.3,23.5,28.4,7.7,9.0,0.0,170.0,1.6,,5/10/2020,1.13541666666667,5,11.6583333333333,27.3,79.3617021276596,116.5,19.5166666666667,11711.0,0.0,26.0,13.1,110.5,24.4,1.18958333333333,2.5,11.770454858645486
131,2020-03-01 17:30:00,0.8,20.3,32.3,7.9,8.0,0.0,169.0,1.8,,5/11/2020,4.96875,13.2,11.8916666666667,21.8,50.7191489361702,69.9,8.325,1997.0,35.27,16.6,4.4,90.4,25.5,2.24375,4.3,10.17491015675862
132,2020-03-01 18:00:00,1.0,19.2,33.5,8.1,8.0,0.0,170.0,1.5,,5/12/2020,3.1,18.3,10.2617021276596,22.1,55.0787234042553,83.4,8.825,15687.0,0.0,14.0,2.2,78.2,26.7,1.08333333333333,2.2,9.630408635894172
133,2020-03-01 18:30:00,1.9,17.4,35.7,8.3,8.0,0.0,172.0,1.4,,5/13/2020,4.37708333333333,38.4,15.13125,38.5,61.6574468085106,93.7,10.96875,7705.0,0.0,14.9,5.3,87.5,28,1.12291666666667,2.1,8.733764089622223
134,2020-03-01 19:00:00,0.1,17.3,36.4,8.3,8.0,0.0,170.0,1.5,,5/14/2020,3.39375,13.8,10.8458333333333,19.4,71.7191489361702,100,11.9979166666667,9115.0,0.0,16.1,7.6,90.6,29.3,1.87916666666667,3.1,8.683570043130143
135,2020-03-01 19:30:00,0.6,18.3,36.2,8.4,8.0,0.0,169.0,1.5,,5/15/2020,4.45106382978724,14.6,14.1234042553191,26.9,84.9297872340425,115.6,13.7875,11704.0,0.0,18.2,8.6,109.5,30.4,1.65208333333333,2.8,9.188774146533124
136,2020-03-01 20:00:00,0.0,14.5,41.0,8.6,8.0,0.0,178.0,1.5,,5/16/2020,2.67916666666667,14.3,15.9229166666667,30.4,82.6851063829787,128.2,13.5083333333333,16311.0,0.0,20.4,5.9,121.2,31.8,1.20208333333333,2.3,7.285894570530768
137,2020-03-01 20:30:00,0.6,11.8,44.4,8.8,8.0,0.0,200.0,1.6,,5/17/2020,1.9,5.7,13.0583333333333,21.4,90.2978723404255,125.2,14.2625,16169.0,0.0,20.0,7.4,119.3,33.4,1.56041666666667,2.8,5.933419599204865
138,2020-03-01 21:00:00,0.4,11.5,43.9,8.9,8.0,0.0,193.0,1.1,,5/18/2020,3.0906976744186,18.6,17.7116279069767,46.4,90.0318181818182,139.1,16.9666666666667,15827.0,0.0,24.4,8.1,126.1,35.1,0.9875,2.1,5.784620868735265
139,2020-03-01 21:30:00,0.0,10.0,44.2,8.9,8.0,0.0,192.0,1.6,,5/19/2020,4.21875,16.1,19.1479166666667,38.3,87.3829787234043,132.4,19.4208333333333,15740.0,0.0,25.6,11.3,122.4,36.3,1.3125,2.7,5.030105103248057
140,2020-03-01 22:00:00,0.5,10.4,43.6,8.9,8.0,0.0,196.0,1.4,,5/20/2020,4.73541666666667,19.7,16.1895833333333,42.4,86.1957446808511,115.5,20.5416666666667,15020.0,0.005,25.3,14.6,109,36.7,1.51666666666667,2.9,5.2313093073779795
141,2020-03-01 22:30:00,0.0,8.5,44.9,8.8,8.0,0.0,203.0,1.4,,5/21/2020,1.90212765957447,7.9,9.78297872340425,22.4,84.3595744680851,118.1,20.8520833333333,15802.0,0.0,25.9,14.5,110.1,37.2,1.27708333333333,2.7,4.274073440105199
142,2020-03-01 23:00:00,0.0,8.1,43.8,8.7,8.0,0.06,181.0,1.3,,5/22/2020,0.6875,4.4,15.4625,26.2,88.3382978723404,126.4,21.80625,7775.0,0.005,26.2,16.5,118.5,37.6,1.09583333333333,2.2,4.071496011040158
143,2020-03-01 23:30:00,0.0,10.3,41.9,8.6,8.0,0.075,183.0,1.4,,5/23/2020,2.05416666666667,7,10.33125,17.9,63.5851063829787,78.1,15.0645833333333,4101.0,3.52,21.7,11.2,91.7,38.1,1.63333333333333,3.7,5.17549752251496
144,2020-04-01 00:00:00,0.0,11.6,39.6,8.6,8.0,0.0,184.0,1.3,,5/24/2020,2.61914893617021,6.4,8.32127659574468,17.1,61.6595744680851,82.5,14.9729166666667,10958.0,0.215,18.8,10.7,77.3,38.6,1.76458333333333,3.7,5.828715656424614
145,2020-04-01 00:30:00,0.0,10.6,41.4,8.5,8.0,0.24,267.0,2.2,,5/25/2020,4.35625,36.5,12.7854166666667,36.4,64.3914893617021,92,15.71875,11575.0,0.0,21.1,8.9,87.9,39.5,1.15625,2.6,5.324349755254757
146,2020-04-01 01:00:00,1.0,10.5,53.4,7.6,8.0,0.145,308.0,2.5,,5/26/2020,5.90425531914894,35.4,14.1957446808511,39.6,77.0042553191489,106.4,18.4708333333333,15955.0,0.0,23.9,10.7,99.2,41,1.38125,2.1,5.257266825469728
147,2020-04-01 01:30:00,0.0,6.9,62.2,7.2,8.0,0.0,321.0,2.4,,5/27/2020,4.325,12.1,12.5520833333333,35.2,73.9851063829787,97.2,18.3416666666667,15144.0,0.0,22.4,14.0,92.6,42.9,1.70208333333333,3.0,3.4498531335931895
148,2020-04-01 02:00:00,0.3,8.1,61.2,6.8,8.0,0.0,320.0,1.8,,5/28/2020,1.37916666666667,20.8,6.7875,39.9,87.1659574468085,105.9,17.93125,13514.0,0.0,22.6,10.8,101.9,44.6,1.5875,3.0,4.04404934642786
149,2020-04-01 02:30:00,0.0,7.0,60.6,6.6,8.0,0.0,326.0,1.3,,5/29/2020,0.446808510638298,4.3,3.99787234042553,10.8,88.3765957446808,98.6,18.0791666666667,13815.0,0.0,22.2,13.4,99.3,46.2,2.22916666666667,3.8,3.4923606872666224
150,2020-04-01 03:00:00,0.0,7.9,60.9,6.5,8.0,0.0,305.0,2.1,,5/30/2020,0.158333333333333,2.2,3.72291666666667,9.7,82.7829787234043,98.3,17.2375,14834.0,0.0,22.5,12.2,94.4,47.7,1.44166666666667,2.7,3.939969596799937
151,2020-04-01 03:30:00,0.3,8.6,59.4,6.3,8.0,0.0,314.0,1.8,,5/31/2020,0.304166666666667,3,3.81041666666667,8.9,90.7170212765957,113.7,21.2645833333333,17036.0,0.0,27.2,14.2,107.9,49.2,1.74375,3.3,4.286013363404701
152,2020-04-01 04:00:00,0.0,9.5,56.8,6.1,8.0,0.0,312.0,1.4,,6/1/2020,0.304166666666667,3,3.81458333333333,8.9,91.1382978723404,113.7,21.3416666666667,17036.0,0.0,27.2,14.2,107.9,50.1,1.74375,3.3,4.731161168508843
153,2020-04-01 04:30:00,,,,5.7,8.0,0.0,327.0,1.0,,6/2/2020,1.47659574468085,12.9,9.49787234042553,35.6,93.3127659574468,117.7,22.8854166666667,16188.0,0.0,28.8,14.7,114.3,50.5,1.31875,3.4,
154,2020-04-01 05:00:00,0.0,9.7,51.8,5.0,8.0,0.0,343.0,0.5,,6/3/2020,3.05208333333333,12.2,16.38125,42.7,100.323404255319,147.5,22.075,14569.0,0.0,28.6,15.8,127.5,51,1.3375,3.0,4.8117355874291565
155,2020-04-01 05:30:00,0.0,13.5,49.8,4.6,8.0,0.0,345.0,0.5,,6/4/2020,3.13541666666667,13.3,17.5041666666667,27.6,73.1340425531915,96.3,16.45,3948.0,13.36,19.3,12.4,112.3,51.4,1.16666666666667,2.2,6.687114996549015
156,2020-04-01 06:00:00,2.1,26.1,36.0,4.1,8.0,0.0,279.0,0.4,,6/5/2020,3.63191489361702,17.6,12.8021276595745,25.1,56.1468085106383,75.4,12.95625,4690.0,6.7,15.1,11.4,72.4,50.9,1.35208333333333,2.1,12.905148839124687
157,2020-04-01 06:30:00,8.9,31.0,21.7,3.6,8.0,0.0,197.0,0.2,,6/6/2020,0.685416666666667,3.3,8.32291666666667,11.6,47.7191489361702,60.9,13.5875,7503.0,9.43,17.5,10.9,56.5,49.4,1.53958333333333,3.0,15.300311720276865
158,2020-04-01 07:00:00,0.0,20.5,21.0,3.3,8.0,0.0,154.0,0.2,,6/7/2020,1.36041666666667,6,7.82916666666667,11.4,55.9702127659575,84.7,15.5875,9641.0,0.36,18.7,12.6,77.8,47.8,1.36666666666667,2.8,10.106980107695433
159,2020-04-01 07:30:00,0.3,28.3,14.7,3.1,8.0,0.0,165.0,0.4,,6/8/2020,0,0,5.6,5.6,52.5,52.5,13.9,8.0,0.0,13.9,13.9,#DIV/0!,46,0.4,0.4,13.942468687840954
160,2020-04-01 08:00:00,2.6,37.7,9.6,3.4,8.0,0.0,117.0,0.5,,6/9/2020,8.71304347826087,28.7,19.2847826086956,43.8,56.2217391304348,94.5,15.7787234042553,5874.0,0.0,19.5,12.0,#DIV/0!,44,1.16808510638298,2.8,18.593706381716906
161,2020-04-01 08:30:00,3.3,30.1,29.7,3.9,9.0,0.0,327.0,0.7,,6/10/2020,7.0375,22.5,17.8083333333333,34,48.2510638297872,91.6,15.4583333333333,2796.0,0.0,17.4,14.0,91.2,43.3,1.21666666666667,2.4,14.872213305276269
162,2020-04-01 09:00:00,1.7,27.1,25.4,3.7,22.0,0.0,107.0,0.4,,6/11/2020,0.84375,3.9,7.06666666666667,12.8,61.8531914893617,83.2,15.6479166666667,5388.0,0.0,19.5,13.1,75.8,41.4,0.927083333333333,1.7,13.38026683258553
163,2020-04-01 09:30:00,0.9,23.8,26.2,3.5,46.0,0.0,116.0,0.4,,6/12/2020,3.53829787234042,37.3,9.51914893617021,27,79.0553191489362,130.7,21.6604166666667,16195.0,0.0,29.2,11.9,121.3,39,1.58541666666667,3.0,11.742446420196094
164,2020-04-01 10:00:00,11.2,34.2,23.6,3.9,78.0,0.0,19.0,0.6,,6/13/2020,3.17708333333333,8.3,15.15,23.1,82.1595744680851,108.4,22.1666666666667,13895.0,0.0,26.9,16.6,116.7,36.5,1.48125,3.0,16.897996512971705
165,2020-04-01 10:30:00,10.9,26.0,41.8,4.8,101.0,0.0,302.0,0.9,,6/14/2020,0.941666666666667,8,10.4833333333333,18.4,46.7042553191489,67.7,17.98125,2963.0,8.585,20.2,16.0,83.4,35.2,0.814583333333333,1.9,12.888161868336372
166,2020-04-01 11:00:00,9.7,31.6,35.8,5.3,153.0,0.0,179.0,0.6,,6/15/2020,3.50681818181818,13.9,14.725,27.8,39.7813953488372,68.5,17.5229166666667,4977.0,4.19,20.6,15.5,55.3,33.6,0.79375,1.8,15.692251517667692
167,2020-04-01 11:30:00,8.9,33.1,35.7,5.5,111.0,0.0,196.0,0.8,,6/16/2020,3.21666666666667,17.3,12.15625,28.8,58.5297872340426,94.1,17.9979166666667,7278.0,2.785,20.9,15.1,81.9,32,0.779166666666667,1.7,16.44894304214301
168,2020-04-01 12:00:00,3.8,28.6,37.0,5.6,111.0,0.0,179.0,0.8,,6/17/2020,5.15833333333333,23.6,14.275,34.6,58.5872340425532,91.2,17.8875,9318.0,20.44,22.8,14.6,79,30.7,1.07291666666667,2.6,14.217782453242094
169,2020-04-01 12:30:00,2.8,21.1,45.0,5.9,66.0,0.0,206.0,1.0,,6/18/2020,4.23617021276596,13.4,12.6723404255319,18.1,57.5574468085107,85.2,18.3520833333333,13286.0,0.005,24.2,12.7,77.2,31.6,1.17083333333333,1.9,10.50063197773264
170,2020-04-01 13:00:00,3.3,19.2,47.5,6.0,65.0,0.0,212.0,1.0,,6/19/2020,2.98541666666667,17.2,13.0229166666667,28.3,54.0382978723404,84.6,18.3708333333333,10283.0,0.57,22.8,13.8,78.6,31.3,1.19791666666667,2.3,9.55850158474616
171,2020-04-01 13:30:00,2.7,19.9,43.9,6.1,69.0,0.0,208.0,0.9,,6/20/2020,3.09583333333333,9.9,14.3020833333333,22.3,63.8893617021277,96.2,19.03125,11323.0,0.0,22.8,14.6,89.4,30.9,1.16458333333333,2.8,9.910537605613259
172,2020-04-01 14:00:00,3.4,19.9,44.6,6.3,128.0,0.0,213.0,1.2,,6/21/2020,1.52340425531915,5.7,11.2404255319149,20,69.5191489361702,116.5,20.2333333333333,16464.0,0.0,26.6,13.3,103.7,31.5,1.03958333333333,2.1,9.917635573459714
173,2020-04-01 14:30:00,7.5,18.8,48.5,6.3,87.0,0.0,282.0,1.8,,6/22/2020,4.40416666666667,16,13.1541666666667,22.8,54.7191489361702,91.5,20.9833333333333,12228.0,0.04,25.7,16.3,84.2,33.1,1.16458333333333,2.4,9.36942456186144
174,2020-04-01 15:00:00,7.9,24.8,41.6,6.3,45.0,0.0,269.0,1.3,,6/23/2020,3.74375,29.6,13.5104166666667,36.4,77.2106382978724,122.6,22.3375,17060.0,0.005,28.9,14.8,116,34.4,1.00416666666667,1.6,12.35966644330658
175,2020-04-01 15:30:00,7.4,20.2,46.5,6.2,39.0,0.0,281.0,2.1,,6/24/2020,0.387234042553191,7.8,4.56808510638298,20,108.014893617021,121.5,24.4916666666667,17136.0,0.0,28.8,19.3,116.7,36.4,1.97708333333333,3.4,10.063545181338544
176,2020-04-01 16:00:00,5.6,17.6,48.8,6.1,18.0,0.0,279.0,2.4,,6/25/2020,0.197916666666667,2.9,3.87291666666666,11.1,97.4297872340425,112,23.5916666666667,14486.0,0.0,26.9,19.6,111.4,38.9,2.26666666666667,4.0,8.765098585869014
177,2020-04-01 16:30:00,7.5,23.1,43.3,6.1,18.0,0.0,275.0,1.3,,6/26/2020,0.439583333333333,5.1,8.45833333333333,21.8,110.68085106383,156.5,24.2916666666667,14730.0,0.005,30.6,20.3,135.3,39.7,1.74375,3.4,11.504191893953081
178,2020-04-01 17:00:00,5.7,27.7,39.1,6.1,9.0,0.0,277.0,1.0,,6/27/2020,0.751063829787234,3.8,9.52553191489362,17,88.2170212765958,109.1,24.7229166666667,12048.0,0.005,30.1,19.1,107.1,40.6,1.23125,2.3,13.795069933441571
179,2020-04-01 17:30:00,5.9,30.6,34.9,6.0,8.0,0.0,278.0,1.4,,6/28/2020,1.4,7.1,7.78541666666666,12.9,57.4744680851064,70.8,20.9770833333333,7351.0,1.675,25.0,15.9,92.2,41.1,1.61666666666667,3.4,15.233861900689195
180,2020-04-01 18:00:00,5.8,25.8,38.8,5.9,8.0,0.0,285.0,1.4,,6/29/2020,2.39791666666667,10.4,10.9958333333333,20.8,49.4765957446809,77.6,19.0666666666667,11298.0,0.0,24.8,15.5,66.5,42.1,1.225,2.3,12.839635309265503
181,2020-04-01 18:30:00,7.9,27.1,38.9,6.0,8.0,0.0,284.0,1.2,,6/30/2020,3.07872340425532,8.7,12.7978723404255,22.8,55.9659574468085,78.1,19.0645833333333,8527.0,0.0,23.2,14.2,69,41.9,1.18333333333333,2.8,13.491426715969842
182,2020-04-01 19:00:00,6.0,20.1,47.4,6.1,8.0,0.0,288.0,1.7,,7/1/2020,3.78958333333333,12.3,12.6708333333333,36.9,48.1106382978723,78.1,23.48125,14704.0,0.0,29.7,16.3,67.5,42.6,1.68541666666667,3.7,10.0101409986345
183,2020-04-01 19:30:00,5.1,17.6,49.4,6.2,8.0,0.0,284.0,1.5,,7/2/2020,2.69166666666667,11,9.76875,19.1,49.7425531914894,73.4,21.53125,9298.0,3.115,25.4,17.4,67.5,43.5,1.58333333333333,3.4,8.768237385720711
184,2020-04-01 20:00:00,5.2,17.6,49.0,6.2,8.0,0.0,282.0,1.2,,7/3/2020,4.44468085106383,13.6,12.7914893617021,25.5,59.2234042553192,84.6,20.09375,11919.0,0.0,24.9,14.8,80.6,44.2,1.23541666666667,2.5,8.768237385720711
185,2020-04-01 20:30:00,3.9,25.3,39.3,6.2,8.0,0.0,205.0,1.0,,7/4/2020,1.225,4.6,9.95208333333333,14.6,64.4340425531915,86.2,21.6041666666667,14298.0,0.005,27.2,14.4,83.9,43.8,1.4375,2.4,12.604341241973524
186,2020-04-01 21:00:00,2.2,26.3,36.6,6.1,8.0,0.0,200.0,0.6,,7/5/2020,1.87083333333333,6.9,6.0125,13.8,44.2255319148936,53.1,24.16875,8589.0,0.0,27.8,21.9,70,43.2,1.61875,3.5,13.097846182292901
187,2020-04-01 21:30:00,0.0,20.0,42.6,6.1,8.0,0.0,188.0,0.7,,7/6/2020,5.62127659574468,15.8,9.70851063829787,17.8,55.0468085106383,70.2,19.05625,12182.0,0.94,24.0,15.0,66.6,43.1,2.43541666666667,4.0,9.960339302123879
188,2020-04-01 22:00:00,0.0,17.1,44.0,6.0,8.0,0.0,172.0,0.7,,7/7/2020,3.33125,14,12.3895833333333,20.3,66.5446808510638,93.2,17.7666666666667,14391.0,0.0,23.4,11.3,87.5,43,1.03333333333333,2.0,8.51304047391455
189,2020-04-01 22:30:00,0.0,15.0,45.7,5.9,8.0,0.0,172.0,1.0,,7/8/2020,3.41666666666667,10.8,16.1125,33.1,58.6936170212766,88.5,18.3729166666667,4999.0,0.0,21.4,15.5,80.2,42.9,1.14583333333333,2.1,7.4649042495729665
190,2020-04-01 23:00:00,0.0,12.0,48.7,5.9,8.0,0.0,192.0,1.0,,7/9/2020,3.57234042553191,10.6,12.6808510638298,25.2,50.0425531914894,78.7,23.9145833333333,13292.0,0.005,30.7,17.3,70,43.3,1.45416666666667,2.8,5.971923399658373
191,2020-04-01 23:30:00,0.0,12.1,48.2,5.9,8.0,0.0,172.0,0.7,,7/10/2020,4.22291666666667,9.7,12.8791666666667,29.4,54.4574468085106,69.5,22.6229166666667,9455.0,0.0,25.7,18.5,60.4,43.4,2.23125,5.5,6.02168942798886
192,2020-05-01 00:00:00,0.6,13.8,46.0,6.0,8.0,0.0,205.0,0.8,,7/11/2020,1.78333333333333,5.1,7.40208333333333,17,76.6170212765958,99.6,18.975,16083.0,0.52,23.1,14.2,96.3,43.2,1.60208333333333,2.7,6.870173014036304
193,2020-05-01 00:30:00,0.0,13.8,44.5,5.9,8.0,0.0,170.0,0.8,,7/12/2020,2.06382978723404,8.4,9.52978723404255,20.8,72.2531914893617,98.4,19.4666666666667,15230.0,0.0,25.5,11.7,94.9,43.3,1.25833333333333,2.3,6.86771190960713
194,2020-05-01 01:00:00,0.0,11.1,45.8,5.9,8.0,0.0,163.0,0.6,,7/13/2020,3.52790697674418,20.2,11.3581395348837,38.3,84.4209302325582,107.4,21.94375,14869.0,0.0,27.3,15.7,102.7,43.7,1.44375,2.9,5.524029144683996
195,2020-05-01 01:30:00,0.0,11.0,,5.8,8.0,0.0,135.0,0.5,,7/14/2020,2.88333333333333,7.7,16.24375,32.4,98.5148936170213,129.5,22.6979166666667,13513.0,0.0,28.2,15.9,121.4,44.3,1.43958333333333,2.8,5.472301366446198
